time	V(n006)
2.196730260784397e-04	3.008920e+00
2.200636510784397e-04	3.008765e+00
2.204542760784398e-04	3.008610e+00
2.208449010784398e-04	3.008455e+00
2.212355260784398e-04	3.008300e+00
2.216261510784398e-04	3.008146e+00
2.220167760784398e-04	3.007991e+00
2.224074010784398e-04	3.007836e+00
2.227980260784398e-04	3.007681e+00
2.231886510784398e-04	3.007527e+00
2.235792760784398e-04	3.007372e+00
2.239699010784399e-04	3.007217e+00
2.243605260784399e-04	3.007062e+00
2.247511510784399e-04	3.006908e+00
2.251417760784399e-04	3.006753e+00
2.255324010784399e-04	3.006598e+00
2.259230260784399e-04	3.006444e+00
2.263136510784399e-04	3.006289e+00
2.267042760784399e-04	3.006135e+00
2.270949010784399e-04	3.005980e+00
2.274855260784400e-04	3.005825e+00
2.278761510784400e-04	3.005671e+00
2.282667760784400e-04	3.005516e+00
2.286574010784400e-04	3.005362e+00
2.290480260784400e-04	3.005207e+00
2.294386510784400e-04	3.005052e+00
2.298292760784400e-04	3.004898e+00
2.302199010784400e-04	3.004743e+00
2.306105260784401e-04	3.004589e+00
2.310011510784401e-04	3.004434e+00
2.313917760784401e-04	3.004280e+00
2.317824010784401e-04	3.004125e+00
2.321730260784401e-04	3.003971e+00
2.325636510784401e-04	3.003817e+00
2.329542760784401e-04	3.003662e+00
2.333449010784401e-04	3.003508e+00
2.337355260784401e-04	3.003353e+00
2.341261510784402e-04	3.003199e+00
2.345167760784402e-04	3.003045e+00
2.349074010784402e-04	3.002890e+00
2.352980260784402e-04	3.002736e+00
2.356886510784402e-04	3.002582e+00
2.360792760784402e-04	3.002427e+00
2.364699010784402e-04	3.002273e+00
2.368605260784402e-04	3.002119e+00
2.372511510784402e-04	3.001964e+00
2.376417760784403e-04	3.001810e+00
2.380324010784403e-04	3.001656e+00
2.384230260784403e-04	3.001502e+00
2.388136510784403e-04	3.001347e+00
2.392042760784403e-04	3.001193e+00
2.395949010784403e-04	3.001039e+00
2.399855260784403e-04	3.000885e+00
2.403761510784403e-04	3.000731e+00
2.407667760784403e-04	3.000576e+00
2.411574010784404e-04	3.000422e+00
2.415480260784404e-04	3.000268e+00
2.419386510784404e-04	3.000114e+00
2.423292760784404e-04	2.999960e+00
2.427199010784404e-04	2.999806e+00
2.431105260784404e-04	2.999651e+00
2.435011510784404e-04	2.999497e+00
2.438917760784404e-04	2.999343e+00
2.442824010784404e-04	2.999189e+00
2.446730260784405e-04	2.999035e+00
2.450636510784405e-04	2.998881e+00
2.454542760784405e-04	2.998727e+00
2.458449010784405e-04	2.998573e+00
2.462355260784405e-04	2.998419e+00
2.466261510784405e-04	2.998265e+00
2.470167760784405e-04	2.998111e+00
2.474074010784405e-04	2.997957e+00
2.477980260784405e-04	2.997803e+00
2.481886510784406e-04	2.997649e+00
2.485792760784406e-04	2.997495e+00
2.489699010784406e-04	2.997342e+00
2.493605260784406e-04	2.997188e+00
2.497511510784406e-04	2.997034e+00
2.501417760784406e-04	2.996880e+00
2.505324010784406e-04	2.996726e+00
2.509230260784406e-04	2.996572e+00
2.513136510784406e-04	2.996418e+00
2.517042760784407e-04	2.996264e+00
2.520949010784407e-04	2.996111e+00
2.524855260784407e-04	2.995957e+00
2.528761510784407e-04	2.995803e+00
2.532667760784407e-04	2.995649e+00
2.536574010784407e-04	2.995496e+00
2.540480260784407e-04	2.995342e+00
2.544386510784407e-04	2.995188e+00
2.548292760784407e-04	2.995034e+00
2.552199010784408e-04	2.994881e+00
2.556105260784408e-04	2.994727e+00
2.560011510784408e-04	2.994573e+00
2.563917760784408e-04	2.994420e+00
2.567824010784408e-04	2.994266e+00
2.571730260784408e-04	2.994112e+00
2.575636510784408e-04	2.993959e+00
2.579542760784408e-04	2.993805e+00
2.583449010784408e-04	2.993651e+00
2.587355260784409e-04	2.993498e+00
2.591261510784409e-04	2.993344e+00
2.595167760784409e-04	2.993191e+00
2.599074010784409e-04	2.993037e+00
2.602980260784409e-04	2.992884e+00
2.606886510784409e-04	2.992730e+00
2.610792760784409e-04	2.992577e+00
2.614699010784409e-04	2.992423e+00
2.618605260784409e-04	2.992270e+00
2.622511510784410e-04	2.992116e+00
2.626417760784410e-04	2.991963e+00
2.630324010784410e-04	2.991809e+00
2.634230260784410e-04	2.991656e+00
2.638136510784410e-04	2.991502e+00
2.642042760784410e-04	2.991349e+00
2.645949010784410e-04	2.991195e+00
2.649855260784410e-04	2.991042e+00
2.653761510784410e-04	2.990889e+00
2.657667760784411e-04	2.990735e+00
2.661574010784411e-04	2.990582e+00
2.665480260784411e-04	2.990428e+00
2.669386510784411e-04	2.990275e+00
2.673292760784411e-04	2.990122e+00
2.677199010784411e-04	2.989969e+00
2.681105260784411e-04	2.989815e+00
2.685011510784411e-04	2.989662e+00
2.688917760784411e-04	2.989509e+00
2.692824010784412e-04	2.989356e+00
2.696730260784412e-04	2.989202e+00
2.700636510784412e-04	2.989049e+00
2.704542760784412e-04	2.988896e+00
2.708449010784412e-04	2.988743e+00
2.712355260784412e-04	2.988589e+00
2.716261510784412e-04	2.988436e+00
2.720167760784412e-04	2.988283e+00
2.724074010784412e-04	2.988130e+00
2.727980260784413e-04	2.987977e+00
2.731886510784413e-04	2.987823e+00
2.735792760784413e-04	2.987670e+00
2.739699010784413e-04	2.987517e+00
2.743605260784413e-04	2.987364e+00
2.747511510784413e-04	2.987211e+00
2.751417760784413e-04	2.987058e+00
2.755324010784413e-04	2.986905e+00
2.759230260784413e-04	2.986752e+00
2.763136510784414e-04	2.986599e+00
2.767042760784414e-04	2.986446e+00
2.770949010784414e-04	2.986293e+00
2.774855260784414e-04	2.986140e+00
2.778761510784414e-04	2.985987e+00
2.782667760784414e-04	2.985834e+00
2.786574010784414e-04	2.985681e+00
2.790480260784414e-04	2.985528e+00
